Dataset	Base	field	min	median	mean	max	#dom	tau	p-value	|tau|
SRTed(18)	CKD+	field_13	-5.223	0.023	1.4543799547825784e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(18)	CKD+	field_14	-9.210	0.055	2.4039338095579807e-18	29.762	11823.000	0.036	0.000	0.036
SRTed(18)	CKD+	field_15	-24.308	0.037	3.377527002428963e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(18)	CKD+	field_16	-4.296	-0.071	9.615735238231923e-18	13.702	11823.000	0.041	0.000	0.041
SRTed(18)	CKD+	field_17	-4.940	0.061	-3.846294095292769e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(18)	CKD+	field_18	-28.315	-0.026	5.04826100007176e-17	56.980	11823.000	-0.002	0.711	0.002
SRTed(19)	CKD+	field_1	-2.002	-0.183	-9.375341857276125e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(19)	CKD+	field_2	-3.536	-0.148	-1.2019669047789904e-18	29.852	11823.000	0.089	0.000	0.089
SRTed(19)	CKD+	field_3	-4.253	-0.187	-4.3270808572043655e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(19)	CKD+	field_4	-1.653	-0.205	-4.928064309593861e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(19)	CKD+	field_5	-7.049	0.061	-1.2019669047789904e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(19)	CKD+	field_6	-4.518	-0.154	-6.490621285806549e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(19)	CKD+	field_7	-3.616	-0.183	-2.4039338095579807e-18	4.600	11823.000	-0.055	0.000	0.055
SRTed(19)	CKD+	field_8	-4.449	-0.023	-1.370242271448049e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(19)	CKD+	field_9	-4.406	-0.054	1.6827536666905866e-16	10.121	11823.000	-0.086	0.000	0.086
SRTed(19)	CKD+	field_10	-6.399	0.111	-2.1635404286021827e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(19)	CKD+	field_11	-5.102	0.035	-8.413768333452933e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(19)	CKD+	field_12	-2.134	-0.091	3.3054089881422237e-17	46.427	11823.000	-0.056	0.000	0.056
SRTed(19)	CKD+	field_13	-5.223	0.023	2.2116191047933423e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(19)	CKD+	field_14	-9.210	0.055	-4.2068841667264664e-17	29.762	11823.000	0.036	0.000	0.036
SRTed(19)	CKD+	field_15	-24.308	0.037	-4.807867619115962e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(19)	CKD+	field_16	-4.296	-0.071	6.971408047718144e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(19)	CKD+	field_17	-4.940	0.061	-9.615735238231923e-18	7.618	11823.000	-0.079	0.000	0.079
SRTed(19)	CKD+	field_18	-28.315	-0.026	-9.97632530966562e-17	56.980	11823.000	-0.002	0.711	0.002
SRTed(19)	CKD+	field_19	-30.753	-0.086	1.8991077095508048e-16	71.131	11823.000	0.007	0.252	0.007
SRTed(20)	CKD+	field_1	-2.002	-0.183	7.45219480962974e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(20)	CKD+	field_2	-3.536	-0.148	-1.2500455809701501e-16	29.852	11823.000	0.089	0.000	0.089
SRTed(20)	CKD+	field_3	-4.253	-0.187	-6.009834523894953e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(20)	CKD+	field_4	-1.653	-0.205	-2.2236387738411323e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(20)	CKD+	field_5	-7.049	0.061	-2.644327190513779e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(20)	CKD+	field_6	-4.518	-0.154	-1.6827536666905864e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(20)	CKD+	field_7	-3.616	-0.183	9.615735238231923e-18	4.600	11823.000	-0.055	0.000	0.055
SRTed(20)	CKD+	field_8	-4.449	-0.023	-3.0770352762342154e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(20)	CKD+	field_9	-4.406	-0.054	-2.884720571469577e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(20)	CKD+	field_10	-6.399	0.111	-3.1731926286165346e-16	10.193	11823.000	-0.032	0.000	0.032
SRTed(20)	CKD+	field_11	-5.102	0.035	3.040976269090846e-16	5.111	11823.000	0.035	0.000	0.035
SRTed(20)	CKD+	field_12	-2.134	-0.091	2.3438354643190314e-17	46.427	11823.000	-0.056	0.000	0.056
SRTed(20)	CKD+	field_13	-5.223	0.023	-2.379894471462401e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(20)	CKD+	field_14	-9.210	0.055	5.529047761983356e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(20)	CKD+	field_15	-24.308	0.037	-5.805500150082524e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(20)	CKD+	field_16	-4.296	-0.071	-6.731014666762346e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(20)	CKD+	field_17	-4.940	0.061	5.769441142939154e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(20)	CKD+	field_18	-28.315	-0.026	-5.04826100007176e-17	56.980	11823.000	-0.002	0.711	0.002
SRTed(20)	CKD+	field_19	-30.753	-0.086	-1.4423602857347884e-16	71.131	11823.000	0.007	0.252	0.007
SRTed(20)	CKD+	field_20	-2.399	-0.023	-5.769441142939154e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(21)	CKD+	field_1	-2.002	-0.183	-2.1635404286021827e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(21)	CKD+	field_2	-3.536	-0.148	1.3221635952568895e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(21)	CKD+	field_3	-4.253	-0.187	-9.375341857276125e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(21)	CKD+	field_4	-1.653	-0.205	-8.413768333452933e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(21)	CKD+	field_5	-7.049	0.061	-3.605900714336971e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(21)	CKD+	field_6	-4.518	-0.154	0.0	6.198	11823.000	-0.116	0.000	0.116
SRTed(21)	CKD+	field_7	-3.616	-0.183	-6.971408047718144e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(21)	CKD+	field_8	-4.449	-0.023	-1.6707339976427966e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(21)	CKD+	field_9	-4.406	-0.054	9.615735238231923e-18	10.121	11823.000	-0.086	0.000	0.086
SRTed(21)	CKD+	field_10	-6.399	0.111	-1.0336915381099318e-16	10.193	11823.000	-0.032	0.000	0.032
SRTed(21)	CKD+	field_11	-5.102	0.035	8.173374952497135e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(21)	CKD+	field_12	-2.134	-0.091	1.5625569762126877e-17	46.427	11823.000	-0.056	0.000	0.056
SRTed(21)	CKD+	field_13	-5.223	0.023	1.8510290333596451e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(21)	CKD+	field_14	-9.210	0.055	1.7308323428817462e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(21)	CKD+	field_15	-24.308	0.037	4.687670928638063e-17	46.545	11823.000	-0.020	0.002	0.020
SRTed(21)	CKD+	field_16	-4.296	-0.071	4.3270808572043655e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(21)	CKD+	field_17	-4.940	0.061	-4.3270808572043655e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(21)	CKD+	field_18	-28.315	-0.026	-2.632307521465989e-16	56.980	11823.000	-0.002	0.711	0.002
SRTed(21)	CKD+	field_19	-30.753	-0.086	3.7982154191016096e-16	71.131	11823.000	0.007	0.252	0.007
SRTed(21)	CKD+	field_20	-2.399	-0.023	-5.769441142939154e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(21)	CKD+	field_21	-2.619	0.066	5.769441142939154e-17	2.971	11823.000	0.024	0.000	0.024
SRTed(22)	CKD+	field_1	-2.002	-0.183	-3.365507333381173e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(22)	CKD+	field_2	-3.536	-0.148	-1.5625569762126877e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(22)	CKD+	field_3	-4.253	-0.187	-1.2740849190657298e-16	7.046	11823.000	0.062	0.000	0.062
SRTed(22)	CKD+	field_4	-1.653	-0.205	1.3822619404958389e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(22)	CKD+	field_5	-7.049	0.061	3.365507333381173e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(22)	CKD+	field_6	-4.518	-0.154	-7.692588190585538e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(22)	CKD+	field_7	-3.616	-0.183	-1.2861045881135198e-16	4.600	11823.000	-0.055	0.000	0.055
SRTed(22)	CKD+	field_8	-4.449	-0.023	-3.2453106429032744e-17	5.879	11823.000	0.189	0.000	0.189
SRTed(22)	CKD+	field_9	-4.406	-0.054	4.8078676191159615e-18	10.121	11823.000	-0.086	0.000	0.086
SRTed(22)	CKD+	field_10	-6.399	0.111	1.7909306881206958e-16	10.193	11823.000	-0.032	0.000	0.032
SRTed(22)	CKD+	field_11	-5.102	0.035	2.0433437381242837e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(22)	CKD+	field_12	-2.134	-0.091	-9.765981101329297e-17	46.427	11823.000	-0.056	0.000	0.056
SRTed(22)	CKD+	field_13	-5.223	0.023	3.8222547571971895e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(22)	CKD+	field_14	-9.210	0.055	7.211801428673942e-17	29.762	11823.000	0.036	0.000	0.036
SRTed(22)	CKD+	field_15	-24.308	0.037	9.820069612044351e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(22)	CKD+	field_16	-4.296	-0.071	6.250227904850751e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(22)	CKD+	field_17	-4.940	0.061	-8.173374952497135e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(22)	CKD+	field_18	-28.315	-0.026	4.549444734588478e-16	56.980	11823.000	-0.002	0.711	0.002
SRTed(22)	CKD+	field_19	-30.753	-0.086	-2.235658442888922e-16	71.131	11823.000	0.007	0.252	0.007
SRTed(22)	CKD+	field_20	-2.399	-0.023	-3.846294095292769e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(22)	CKD+	field_21	-2.619	0.066	3.846294095292769e-17	2.971	11823.000	0.024	0.000	0.024
SRTed(22)	CKD+	field_22	-3.168	-0.099	-2.2116191047933423e-16	3.387	11823.000	0.168	0.000	0.168
SRTed(23)	CKD+	field_1	-2.002	-0.183	-8.654161714408731e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(23)	CKD+	field_2	-3.536	-0.148	-4.4472775476822646e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(23)	CKD+	field_3	-4.253	-0.187	-2.1635404286021827e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(23)	CKD+	field_4	-1.653	-0.205	4.2068841667264664e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(23)	CKD+	field_5	-7.049	0.061	2.4039338095579807e-18	7.083	11823.000	-0.069	0.000	0.069
SRTed(23)	CKD+	field_6	-4.518	-0.154	2.4520124857491404e-16	6.198	11823.000	-0.116	0.000	0.116
SRTed(23)	CKD+	field_7	-3.616	-0.183	6.370424595328649e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(23)	CKD+	field_8	-4.449	-0.023	-1.5865963143082673e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(23)	CKD+	field_9	-4.406	-0.054	4.0866874762485673e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(23)	CKD+	field_10	-6.399	0.111	-3.653979390528131e-16	10.193	11823.000	-0.032	0.000	0.032
SRTed(23)	CKD+	field_11	-5.102	0.035	2.4880714928925103e-16	5.111	11823.000	0.035	0.000	0.035
SRTed(23)	CKD+	field_12	-2.134	-0.091	-3.1852122976643246e-17	46.427	11823.000	-0.056	0.000	0.056
SRTed(23)	CKD+	field_13	-5.223	0.023	1.4423602857347886e-17	6.252	11823.000	-0.117	0.000	0.117
SRTed(23)	CKD+	field_14	-9.210	0.055	5.02422166197618e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(23)	CKD+	field_15	-24.308	0.037	-6.610817976284448e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(23)	CKD+	field_16	-4.296	-0.071	-1.153888228587831e-16	13.702	11823.000	0.041	0.000	0.041
SRTed(23)	CKD+	field_17	-4.940	0.061	1.370242271448049e-16	7.618	11823.000	-0.079	0.000	0.079
SRTed(23)	CKD+	field_18	-28.315	-0.026	-1.634674990499427e-16	56.980	11823.000	-0.002	0.711	0.002
SRTed(23)	CKD+	field_19	-30.753	-0.086	-6.250227904850751e-17	71.131	11823.000	0.007	0.252	0.007
SRTed(23)	CKD+	field_20	-2.399	-0.023	-9.615735238231924e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(23)	CKD+	field_21	-2.619	0.066	-1.5385176381171077e-16	2.971	11823.000	0.024	0.000	0.024
SRTed(23)	CKD+	field_22	-3.168	-0.099	-1.8269896952640655e-16	3.387	11823.000	0.168	0.000	0.168
SRTed(23)	CKD+	field_23	-2.313	0.052	0.0	2.383	11823.000	0.051	0.000	0.051
SRTed(24)	CKD+	field_1	-2.002	-0.183	5.5290477619833556e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(24)	CKD+	field_2	-3.536	-0.148	-1.4543799547825784e-16	29.852	11823.000	0.089	0.000	0.089
SRTed(24)	CKD+	field_3	-4.253	-0.187	-8.413768333452933e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(24)	CKD+	field_4	-1.653	-0.205	-5.288654381027558e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(24)	CKD+	field_5	-7.049	0.061	4.3270808572043655e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(24)	CKD+	field_6	-4.518	-0.154	-5.769441142939154e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(24)	CKD+	field_7	-3.616	-0.183	-2.403933809557981e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(24)	CKD+	field_8	-4.449	-0.023	-4.567474238160164e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(24)	CKD+	field_9	-4.406	-0.054	-5.288654381027558e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(24)	CKD+	field_10	-6.399	0.111	-1.6947733357383765e-16	10.193	11823.000	-0.032	0.000	0.032
SRTed(24)	CKD+	field_11	-5.102	0.035	2.980877923851896e-16	5.111	11823.000	0.035	0.000	0.035
SRTed(24)	CKD+	field_12	-2.134	-0.091	-1.1118193869205661e-17	46.427	11823.000	-0.056	0.000	0.056
SRTed(24)	CKD+	field_13	-5.223	0.023	3.605900714336971e-17	6.252	11823.000	-0.117	0.000	0.117
SRTed(24)	CKD+	field_14	-9.210	0.055	-1.9351667166941747e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(24)	CKD+	field_15	-24.308	0.037	2.019304400028704e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(24)	CKD+	field_16	-4.296	-0.071	2.644327190513779e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(24)	CKD+	field_17	-4.940	0.061	-9.134948476320327e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(24)	CKD+	field_18	-28.315	-0.026	-1.514478300021528e-16	56.980	11823.000	-0.002	0.711	0.002
SRTed(24)	CKD+	field_19	-30.753	-0.086	-8.894555095364529e-17	71.131	11823.000	0.007	0.252	0.007
SRTed(24)	CKD+	field_20	-2.399	-0.023	0.0	2.456	11823.000	0.060	0.000	0.060
SRTed(24)	CKD+	field_21	-2.619	0.066	-3.846294095292769e-17	2.971	11823.000	0.024	0.000	0.024
SRTed(24)	CKD+	field_22	-3.168	-0.099	-1.5385176381171077e-16	3.387	11823.000	0.168	0.000	0.168
SRTed(24)	CKD+	field_23	-2.313	0.052	-5.769441142939154e-17	2.383	11823.000	0.051	0.000	0.051
SRTed(24)	CKD+	field_24	-2.674	-0.107	1.5385176381171077e-16	3.231	11823.000	0.037	0.000	0.037
SRTed(25)	CKD+	field_1	-2.002	-0.183	-1.4423602857347886e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(25)	CKD+	field_2	-3.536	-0.148	-1.3221635952568895e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(25)	CKD+	field_3	-4.253	-0.187	-1.2260062428745702e-16	7.046	11823.000	0.062	0.000	0.062
SRTed(25)	CKD+	field_4	-1.653	-0.205	-7.271899773912892e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(25)	CKD+	field_5	-7.049	0.061	-6.731014666762346e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(25)	CKD+	field_6	-4.518	-0.154	-5.288654381027558e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(25)	CKD+	field_7	-3.616	-0.183	-3.1251139524253754e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(25)	CKD+	field_8	-4.449	-0.023	-2.968858254804106e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(25)	CKD+	field_9	-4.406	-0.054	-1.6827536666905864e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(25)	CKD+	field_10	-6.399	0.111	4.2068841667264664e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(25)	CKD+	field_11	-5.102	0.035	1.4183209476392087e-16	5.111	11823.000	0.035	0.000	0.035
SRTed(25)	CKD+	field_12	-2.134	-0.091	-2.7044255357527284e-18	46.427	11823.000	-0.056	0.000	0.056
SRTed(25)	CKD+	field_13	-5.223	0.023	2.0794027452676533e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(25)	CKD+	field_14	-9.210	0.055	1.141868559540041e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(25)	CKD+	field_15	-24.308	0.037	8.089237269162605e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(25)	CKD+	field_16	-4.296	-0.071	-2.403933809557981e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(25)	CKD+	field_17	-4.940	0.061	-1.2740849190657298e-16	7.618	11823.000	-0.079	0.000	0.079
SRTed(25)	CKD+	field_18	-28.315	-0.026	7.752686535824488e-17	56.980	11823.000	-0.002	0.711	0.002
SRTed(25)	CKD+	field_19	-30.753	-0.086	-7.211801428673943e-18	71.131	11823.000	0.007	0.252	0.007
SRTed(25)	CKD+	field_20	-2.399	-0.023	-1.153888228587831e-16	2.456	11823.000	0.060	0.000	0.060
SRTed(25)	CKD+	field_21	-2.619	0.066	5.769441142939154e-17	2.971	11823.000	0.024	0.000	0.024
SRTed(25)	CKD+	field_22	-3.168	-0.099	-1.5385176381171077e-16	3.387	11823.000	0.168	0.000	0.168
SRTed(25)	CKD+	field_23	-2.313	0.052	-3.846294095292769e-17	2.383	11823.000	0.051	0.000	0.051
SRTed(25)	CKD+	field_24	-2.674	-0.107	6.610817976284447e-17	3.231	11823.000	0.037	0.000	0.037
SRTed(25)	CKD+	field_25	-2.278	-0.086	-9.615735238231923e-18	3.371	11823.000	0.043	0.000	0.043
SRTed(26)	CKD+	field_1	-2.002	-0.183	-8.654161714408731e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(26)	CKD+	field_2	-3.536	-0.148	4.8078676191159615e-18	29.852	11823.000	0.089	0.000	0.089
SRTed(26)	CKD+	field_3	-4.253	-0.187	-7.211801428673942e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(26)	CKD+	field_4	-1.653	-0.205	3.605900714336971e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(26)	CKD+	field_5	-7.049	0.061	7.45219480962974e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(26)	CKD+	field_6	-4.518	-0.154	1.2019669047789904e-17	6.198	11823.000	-0.116	0.000	0.116
SRTed(26)	CKD+	field_7	-3.616	-0.183	6.731014666762346e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(26)	CKD+	field_8	-4.449	-0.023	-2.7164452048005182e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(26)	CKD+	field_9	-4.406	-0.054	-3.365507333381173e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(26)	CKD+	field_10	-6.399	0.111	8.413768333452933e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(26)	CKD+	field_11	-5.102	0.035	2.4880714928925103e-16	5.111	11823.000	0.035	0.000	0.035
SRTed(26)	CKD+	field_12	-2.134	-0.091	-1.1508833113258833e-16	46.427	11823.000	-0.056	0.000	0.056
SRTed(26)	CKD+	field_13	-5.223	0.023	1.9111273785985947e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(26)	CKD+	field_14	-9.210	0.055	-1.6827536666905864e-17	29.762	11823.000	0.036	0.000	0.036
SRTed(26)	CKD+	field_15	-24.308	0.037	1.8979057426460257e-15	46.545	11823.000	-0.020	0.002	0.020
SRTed(26)	CKD+	field_16	-4.296	-0.071	8.413768333452933e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(26)	CKD+	field_17	-4.940	0.061	-1.754871680977326e-16	7.618	11823.000	-0.079	0.000	0.079
SRTed(26)	CKD+	field_18	-28.315	-0.026	4.303041519108786e-16	56.980	11823.000	-0.002	0.711	0.002
SRTed(26)	CKD+	field_19	-30.753	-0.086	-3.918412109579509e-16	71.131	11823.000	0.007	0.252	0.007
SRTed(26)	CKD+	field_20	-2.399	-0.023	-7.692588190585538e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(26)	CKD+	field_21	-2.619	0.066	-9.615735238231924e-17	2.971	11823.000	0.024	0.000	0.024
SRTed(26)	CKD+	field_22	-3.168	-0.099	-8.654161714408731e-17	3.387	11823.000	0.168	0.000	0.168
SRTed(26)	CKD+	field_23	-2.313	0.052	1.9231470476463846e-17	2.383	11823.000	0.051	0.000	0.051
SRTed(26)	CKD+	field_24	-2.674	-0.107	1.7067930047861665e-16	3.231	11823.000	0.037	0.000	0.037
SRTed(26)	CKD+	field_25	-2.278	-0.086	5.769441142939154e-17	3.371	11823.000	0.043	0.000	0.043
SRTed(26)	CKD+	field_26	-3.168	-0.226	1.8029503571684855e-17	3.632	11823.000	0.023	0.000	0.023
SRTed(27)	CKD+	field_1	-2.002	-0.183	1.6827536666905864e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(27)	CKD+	field_2	-3.536	-0.148	-7.812784881063438e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(27)	CKD+	field_3	-4.253	-0.187	-7.211801428673942e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(27)	CKD+	field_4	-1.653	-0.205	-8.293571642975034e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(27)	CKD+	field_5	-7.049	0.061	-9.615735238231923e-18	7.083	11823.000	-0.069	0.000	0.069
SRTed(27)	CKD+	field_6	-4.518	-0.154	-1.754871680977326e-16	6.198	11823.000	-0.116	0.000	0.116
SRTed(27)	CKD+	field_7	-3.616	-0.183	-8.533965023930833e-17	4.600	11823.000	-0.055	0.000	0.055
SRTed(27)	CKD+	field_8	-4.449	-0.023	-2.740484542896098e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(27)	CKD+	field_9	-4.406	-0.054	-4.8078676191159615e-18	10.121	11823.000	-0.086	0.000	0.086
SRTed(27)	CKD+	field_10	-6.399	0.111	4.8078676191159615e-18	10.193	11823.000	-0.032	0.000	0.032
SRTed(27)	CKD+	field_11	-5.102	0.035	9.615735238231924e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(27)	CKD+	field_12	-2.134	-0.091	1.3822619404958389e-17	46.427	11823.000	-0.056	0.000	0.056
SRTed(27)	CKD+	field_13	-5.223	0.023	1.0216718690621418e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(27)	CKD+	field_14	-9.210	0.055	-9.255145166798226e-17	29.762	11823.000	0.036	0.000	0.036
SRTed(27)	CKD+	field_15	-24.308	0.037	2.295756788127872e-16	46.545	11823.000	-0.020	0.002	0.020
SRTed(27)	CKD+	field_16	-4.296	-0.071	8.654161714408731e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(27)	CKD+	field_17	-4.940	0.061	-1.9231470476463847e-16	7.618	11823.000	-0.079	0.000	0.079
SRTed(27)	CKD+	field_18	-28.315	-0.026	-1.2680750845418348e-16	56.980	11823.000	-0.002	0.711	0.002
SRTed(27)	CKD+	field_19	-30.753	-0.086	4.8078676191159615e-18	71.131	11823.000	0.007	0.252	0.007
SRTed(27)	CKD+	field_20	-2.399	-0.023	-1.9231470476463846e-17	2.456	11823.000	0.060	0.000	0.060
SRTed(27)	CKD+	field_21	-2.619	0.066	-3.846294095292769e-17	2.971	11823.000	0.024	0.000	0.024
SRTed(27)	CKD+	field_22	-3.168	-0.099	-1.634674990499427e-16	3.387	11823.000	0.168	0.000	0.168
SRTed(27)	CKD+	field_23	-2.313	0.052	-3.846294095292769e-17	2.383	11823.000	0.051	0.000	0.051
SRTed(27)	CKD+	field_24	-2.674	-0.107	1.7188126738339562e-16	3.231	11823.000	0.037	0.000	0.037
SRTed(27)	CKD+	field_25	-2.278	-0.086	1.4423602857347884e-16	3.371	11823.000	0.043	0.000	0.043
SRTed(27)	CKD+	field_26	-3.168	-0.226	3.665999059575921e-17	3.632	11823.000	0.023	0.000	0.023
SRTed(27)	CKD+	field_27	-4.887	0.034	-4.5674742381601636e-17	5.156	11823.000	-0.077	0.000	0.077
SRTed(28)	CKD+	field_1	-2.002	-0.183	-1.4423602857347886e-17	6.832	11823.000	0.038	0.000	0.038
SRTed(28)	CKD+	field_2	-3.536	-0.148	-2.2837371190800818e-17	29.852	11823.000	0.089	0.000	0.089
SRTed(28)	CKD+	field_3	-4.253	-0.187	-6.009834523894953e-17	7.046	11823.000	0.062	0.000	0.062
SRTed(28)	CKD+	field_4	-1.653	-0.205	-1.1418685595400409e-17	29.283	11823.000	0.069	0.000	0.069
SRTed(28)	CKD+	field_5	-7.049	0.061	-1.4423602857347886e-17	7.083	11823.000	-0.069	0.000	0.069
SRTed(28)	CKD+	field_6	-4.518	-0.154	9.615735238231923e-18	6.198	11823.000	-0.116	0.000	0.116
SRTed(28)	CKD+	field_7	-3.616	-0.183	-8.413768333452932e-18	4.600	11823.000	-0.055	0.000	0.055
SRTed(28)	CKD+	field_8	-4.449	-0.023	-1.4423602857347884e-16	5.879	11823.000	0.189	0.000	0.189
SRTed(28)	CKD+	field_9	-4.406	-0.054	5.769441142939154e-17	10.121	11823.000	-0.086	0.000	0.086
SRTed(28)	CKD+	field_10	-6.399	0.111	-7.812784881063438e-17	10.193	11823.000	-0.032	0.000	0.032
SRTed(28)	CKD+	field_11	-5.102	0.035	5.288654381027558e-17	5.111	11823.000	0.035	0.000	0.035
SRTed(28)	CKD+	field_12	-2.134	-0.091	-9.014751785842429e-19	46.427	11823.000	-0.056	0.000	0.056
SRTed(28)	CKD+	field_13	-5.223	0.023	1.5865963143082673e-16	6.252	11823.000	-0.117	0.000	0.117
SRTed(28)	CKD+	field_14	-9.210	0.055	1.1779275666834106e-16	29.762	11823.000	0.036	0.000	0.036
SRTed(28)	CKD+	field_15	-24.308	0.037	-3.004917261947476e-17	46.545	11823.000	-0.020	0.002	0.020
SRTed(28)	CKD+	field_16	-4.296	-0.071	-1.9231470476463846e-17	13.702	11823.000	0.041	0.000	0.041
SRTed(28)	CKD+	field_17	-4.940	0.061	-4.807867619115962e-17	7.618	11823.000	-0.079	0.000	0.079
SRTed(28)	CKD+	field_18	-28.315	-0.026	-1.0216718690621418e-16	56.980	11823.000	-0.002	0.711	0.002
SRTed(28)	CKD+	field_19	-30.753	-0.086	1.4423602857347886e-17	71.131	11823.000	0.007	0.252	0.007
